kanji,ucs,jis208,jis212,jis213,radicals,grade,stroke_count,freq,jlpt,readings,meanings,nanori
禄,7984,1-47-29,,,113,9.0,12,2126.0,1.0,lu4;rog;록;Lộc;ロク;さいわ.い;ふち,fief;allowance;pension;grant;happiness,とし;よし
肋,808b,1-47-30,,,130,9.0,6,,,le4;le1;lei4;reug;륵;Lặc;ロク;あばら,rib,
録,9332,1-47-31,,,167,4.0,16,546.0,2.0,lu4;rog;ye;록;예;Lục;ロク;しる.す;と.る,record,
論,8ad6,1-47-32,,,149,6.0,15,227.0,2.0,lun4;lun2;ron;yun;론;윤;Luận;Luân;ロン;あげつら.う,argument;discourse,
倭,502d,1-47-33,,,9,9.0,10,2098.0,1.0,wo1;wi;wae;위;왜;Uy;Oa;Nụy;ワ;イ;やまと;したが.う,Yamato;ancient Japan,まさ;やす
和,548c,1-47-34,,,30;115,3.0,8,124.0,2.0,he2;he4;huo2;huo4;huo5;hai1;he5;hwa;화;Hòa;Họa;ワ;オ;カ;やわ.らぐ;やわ.らげる;なご.む;なご.やか;あ.える,harmony;Japanese style;peace;soften;Japan,あい;いず;かず;かつ;かつり;かづ;たけ;ち;とも;な;にぎ;まさ;やす;よし;より;わだこ;わっ
話,8a71,1-47-35,,,149,2.0,13,134.0,4.0,hua4;hwa;화;Thoại;ワ;はな.す;はなし,tale;talk,
歪,6b6a,1-47-36,,,77;1,,9,2348.0,,wai1;wae;ae;왜;애;Oai;Oa;ワイ;エ;いが.む;いびつ;ひず.む;ゆが.む,warp;bend;strained;distort,
賄,8cc4,1-47-37,,,154,8.0,13,1282.0,1.0,hui4;hui3;hoe;회;Hối;ワイ;まかな.う,bribe;board;supply;finance,
脇,8107,1-47-38,,,130,8.0,10,1806.0,,xie2;hyeob;협;Hiếp;キョウ;わき;わけ,armpit;the other way;another place;flank;supporting role,
惑,60d1,1-47-39,,,61,8.0,12,777.0,1.0,huo4;hog;혹;Hoặc;ワク;まど.う,beguile;delusion;perplexity,
枠,67a0,1-47-40,,,75,8.0,8,922.0,1.0,Khung;わく,frame;framework;spindle;spool;bounding-box;(kokuji),
鷲,9df2,1-47-41,,,196,9.0,23,1925.0,,jiu4;chwi;취;Thứu;シュウ;ジュ;わし,eagle,す;わ;わせ
亙,4e99,1-47-42,,,7;1,9.0,6,,,gen4;geng4;geung;긍;Cắng;コウ;カン;わた.る;もと.める,range;reach;extend;cover,のぶ
亘,4e98,1-47-43,,,7;1,9.0,6,1728.0,1.0,gen4;seon;hwan;선;환;Tuyên;Hoàn;コウ;カン;セン;わた.る;もと.める,span;range;extend over,のぶ;とうる;わたる;ひさし
鰐,9c10,1-47-44,,,195,,20,,,e4;ag;악;Ngạc;ガク;わに,alligator;crocodile,
詫,8a6b,1-47-45,,,149,9.0,13,2481.0,,cha4;ta;타;Sá;タ;わび;わび.しい;かこつ;わ.びる;わび.る,apologize,たく
藁,85c1,1-47-46,,,140,9.0,17,2488.0,,gao3;go;고;Cảo;コウ;わら,straw,
蕨,8568,1-47-47,,,140,9.0,15,2307.0,,jue2;gweol;궐;Quyết;ケツ;わらび,bracken;fernbrake,
椀,6900,1-47-48,,,75,9.0,12,,,wan3;wan;완;Oản;ワン;はち,wooden or lacquered bowl,
湾,6e7e,1-47-49,,,85,8.0,12,545.0,2.0,wan1;man;만;Loan;ワン;いりえ,gulf;bay;inlet,
碗,7897,1-47-50,,,112,9.0,13,,,wan3;wan;완;Oản;ワン;こばち,porcelain bowl;tea cup,
腕,8155,1-47-51,,,130,8.0,12,1163.0,2.0,wan4;wan;완;Oản;ワン;うで,arm;ability;talent,
弌,5f0c,1-48-01,,,56,,4,,,yi1;il;일;Nhất;イチ;イツ;ひと-;ひと.つ,one,はじめ;ひと;ひとつ
丐,4e10,1-48-02,,,1,,4,,,gai4;gal;gae;갈;개;Cái;カイ;こ.う,beggar;beg;give,
丕,4e15,1-48-03,,,1,,5,,,pi1;bi;비;Phi;ヒ;おお.きい,large;great;grand;glorious;distinguished,
个,4e2a,1-48-04,,,2;9,,3,,,ge4;ga;gae;가;개;Cá;カ;コ,counter for articles;individual,
丱,4e31,1-48-05,,,2,,5,,,guan4;gwan;관;Quán;カン;ケン,saguaro-like kanji;horn-shaped locks of hair;young;tender,
丶,4e36,1-48-06,,,3,,1,,,zhu3;ju;주;Chủ;チュ,dot;tick or dot radical (no. 3),
丼,4e3c,1-48-07,,,3;4,8.0,5,2088.0,,jing3;dan3;jeong;정;Đảm;Tỉnh;トン;タン;ショウ;セイ;どんぶり,bowl;bowl of food,
丿,4e3f,1-48-08,,,4,,1,,,pie3;byeol;별;Phiệt;Triệt;ヘツ;えい;よう,katakana no radical (no. 4),の
乂,4e42,1-48-09,,,4,,2,,,yi4;ai4;ye;예;Nghệ;ガイ;カイ;ゲ;おさ.める;か.る,mow;cut grass;subdue,
乖,4e56,1-48-10,,,4,,8,,,guai1;goe;괴;Quai;カイ;そむ.く;もとる,oppose;disobey,
乘,4e58,1-48-11,,,4,10.0,10,,,cheng2;sheng4;seung;승;Thừa;Thặng;ジョウ;の.る;の.せる,power;multiplication;record;counter for vehicles,
亂,4e82,1-48-12,,,5,,13,,,luan4;ran;란;Loạn;ラン;ロン;みだ.れる;みだ.る;みだ.す;みだ.れ;おさ.める;わた.る,war;disorder;riot;disturb,
亅,4e85,1-48-13,,,6,,1,,,jue2;gweol;궐;Quyết;ケツ;かぎ,feathered stick;barb radical (no. 6),
豫,8c6b,1-48-14,,,152,,16,,,yu4;ye;예;Dự;Tạ;ヨ;シャ;あらかじ.め,relaxed;comfortable;at ease,
亊,4e8a,1-48-15,,,6,,7,,,shi4;sa;사;Sự;ジ;シ;ズ;こと;つか.う;つか.える,affair;matter;business;to serve;accident;incident,
舒,8212,1-48-16,,,135,,12,,,shu1;seo;서;Thư;ジョ;ショ;の.べる,stretch;loosen;open;relax;mention,
弍,5f0d,1-48-17,,,56,,5,,,er4;i;이;Nhị;ニ;ジ;ふた-;ふた.つ;ふたた.び,two,
于,4e8e,1-48-18,,,7;1,,3,,,yu2;u;우;Vu;Hu;ウ;ク;ここに;ああ;おいて;に;より;を,going;from,
亞,4e9e,1-48-19,,,7;1,10.0,8,,,ya4;ya3;a;아;Á;ア;つ.ぐ,rank;follow,
亟,4e9f,1-48-20,,,7,,8,,,ji2;qi4;geug;gi;극;기;Cức;Khí;キョク;キ;ケ;しばしば;すみやか,fast;quick;sudden,
亠,4ea0,1-48-21,,,8,,2,,,tou2;du;두;Đầu;トウ,kettle lid radical (no. 8),
亢,4ea2,1-48-22,,,8,,4,,,kang4;hang;항;Kháng;Cang;Cương;コウ;たかぶる,high spirits,
亰,4eb0,1-48-23,,,8,,9,,,jing1;gyeong;경;Kinh;キョウ;ケイ;キン;みやこ,capital city,
亳,4eb3,1-48-24,,,8,,10,,,bo4;bag;박;Bạc;ハク,an ancient Chinese capital,
亶,4eb6,1-48-25,,,8,,13,,,dan3;dan;단;Đản;タン;セン;あつ.い;ほしいまま,truly;wholly;cordial,
从,4ece,1-48-26,,,9,,4,,,cong2;jong;종;Tòng;ショウ;ジュウ;ジュ;したが.う;したが.える;より,two people,
仍,4ecd,1-48-27,,,9,,4,,,reng2;ing;잉;Nhưng;ジョウ;ニョウ;よ.って;しきりに;なお;よる,therefore;consequently,
仄,4ec4,1-48-28,,,9;27,,4,,,ze4;cheug;측;Trắc;ソク;ほの.か;ほの-;ほの.めかす;ほの.めく;かたむ.く,be seen dimly;suggest;intimate;faint;stupid;hint,
仆,4ec6,1-48-29,,,9,,4,,,pu1;pu2;bu;부;Phó;フ;たお.れる,fall;lie down;bend,
仂,4ec2,1-48-30,,,9,,4,,,le4;reug;륵;Động;Lặc;ドウ;リュク;リキ;ロク;リョク;はたら.く,surplus or excess;remainder,
仗,4ed7,1-48-31,,,9,,5,,,zhang4;jang;장;Trượng;ジョウ;チョウ;つえ;つわもの;まわり;よる,cane;stick,
仞,4ede,1-48-32,,,9,,5,,,ren4;in;인;Nhận;ジン;はか.る,fathom,
仭,4eed,1-48-33,,,9,,5,,,ren4;in;인;Nhận;ジン;はか.る,fathom,
仟,4edf,1-48-34,,,9,,5,,,qian1;cheon;천;Thiên;セン;ち;かしら,thousand,
价,4ef7,1-48-35,,,9,,6,,,jia4;jie4;gae;개;Giới;カイ,man with shellfish kanji,
伉,4f09,1-48-36,,,9,,6,,,kang4;hang;항;Kháng;コウ;たぐ.い;なら.ぶ,same kind;compare with,
佚,4f5a,1-48-37,,,9,,7,,,yi4;die2;il;jil;일;질;Dật;イツ;テツ;たのし.む;のが.れる,lost;hide;peace;mistake;beautiful;in turn,
估,4f30,1-48-38,,,9,,7,,,gu1;gu4;go;고;Cổ;コ;あきな.う;あた.い,price;business;selling,
佛,4f5b,1-48-39,,,9,10.0,7,,,fo2;fu2;bul;pil;불;필;Phật;ブツ;フツ;ほとけ,France,さらぎ
佝,4f5d,1-48-40,,,9,,7,,,kou4;gu;구;Câu;Cú;コウ;ク;せむし,foolish;stooped over,
佗,4f57,1-48-41,,,9,,7,,,tuo2;ta;타;Đà;Tha;タ;イ;わび.しい;わび;ほか;わ.びる,proud;lonely,
佇,4f47,1-48-42,,,9,,7,,,zhu4;jeo;저;Trữ;チョ;たたず.む,stop;linger;appearance;figure;bearing,
佶,4f76,1-48-43,,,9,,8,,,ji2;gil;길;Cát;キツ;キチ,healthy;correct,
侈,4f88,1-48-44,,,9,,8,,,chi3;chi;치;Xỉ;シ;おご.る,luxury;pride,
侏,4f8f,1-48-45,,,9,,8,,,zhu1;ju;주;Chu;シュ,actor;supporting post,
侘,4f98,1-48-46,,,9,,8,,,cha4;cha;차;Sá;タ;わび.しい;ほこ.る;わ.びる,proud;lonely,
佻,4f7b,1-48-47,,,9,,8,,,tiao1;tiao2;jo;yo;조;요;Điêu;Điệu;Diêu;チョウ;ジョウ;ヨウ;かる.い,frivolity,
佩,4f69,1-48-48,,,9,,8,,,pei4;pae;패;Bội;ハイ;は.く;お.びる;おびだま,wear;put on (a sword),
佰,4f70,1-48-49,,,9,,8,,,bai3;baeg;백;Bách;ヒャク;ハク;おさ,hundred;leader of 100 men;east-west path between paddies,
侑,4f91,1-48-50,,,9,9.0,8,,1.0,you4;yu;유;Hựu;ユウ;ウ;すす.める;たす.ける,urge to eat,あつむ;すすむ;ゆき;ゆ
佯,4f6f,1-48-51,,,9,,8,,,yang2;yang;양;Dương;ヨウ;いつわ.る,pretend;feign;false;deceitful,
來,4f86,1-48-52,,,9;4,10.0,8,,,lai2;rae;래;Lai;Lãi;ライ;タイ;く.る;きた.る;きた.す;き.たす;き.たる,come;due;next;cause;become,
侖,4f96,1-48-53,,,9,,8,,,lun2;ryun;륜;Lôn;リン;ロン;おも.う,think;be methodical,
儘,5118,1-48-54,,,9,,16,,,jin3;jin4;jin;진;Tẫn;ジン;まま;ことごとく,as it is;because,
俔,4fd4,1-48-55,,,9,,9,,,xian4;hyeon;현;Hiện;Khiếm;Quyết;ケン;たと.える;うかが.う,compare;spy on,
俟,4fdf,1-48-56,,,9,,9,,,si4;qi2;sa;gi;사;기;Sĩ;シ;ま.つ,wait;depend on,
俎,4fce,1-48-57,,,9,,9,,,zu3;jo;조;Trở;ソ;ショ;いた;まないた,altar of sacrifice;chopping board,
俘,4fd8,1-48-58,,,9,,9,,,fu2;bu;부;Phu;フ;とりこ,captive,
俛,4fdb,1-48-59,,,9,,9,,,mian3;myeon;면;Phủ;Miễn;フ;ベン;メン;ふ.せる,look down;diligent,
俑,4fd1,1-48-60,,,9,,9,,,yong3;yong;용;Dũng;ヨウ;トウ;ユウ,effigy,
俚,4fda,1-48-61,,,9,,9,,,li3;ri;리;Lý;リ;いや.しい,rustic;ill mannered,
俐,4fd0,1-48-62,,,9,9.0,9,,,li4;ri;리;Lị;リ;かしこ.い,clever,
俤,4fe4,1-48-63,,,9,,9,,,ti4;je;제;Đệ;おもかげ,visage;face;trace;shadow;memory;(kokuji),てい
俥,4fe5,1-48-64,,,9,,9,,,che1;geo;거;Xa;くるま,jinricksha;rickshaw;(kokuji),
倚,501a,1-48-65,,,9,,10,,,yi3;eui;gi;의;기;Ỷ;イ;キ;よ.る;たの.む,lean on;rest against,
倨,5028,1-48-66,,,9,,10,,,ju4;geo;거;Cứ;キョ;コ;おご.る,pride;squatting with legs outstretched,
倔,5014,1-48-67,,,9,,10,,,jue2;jue4;gul;굴;Quật;クツ;つよ.い,stubborn,
倪,502a,1-48-68,,,9,,10,,,ni2;ye;예;Nghê;ゲイ;ガイ;きわ,stare,
倥,5025,1-48-69,,,9,,10,,,kong1;kong3;gong;공;Không;コウ;ぬか.る,boorish;urgent,
倅,5005,1-48-70,,,9,,10,,,cui4;swi;jol;쉬;졸;Thối;Tốt;サイ;ソツ;ソチ;せがれ,son;my son,
伜,4f1c,1-48-71,,,9,,6,,,cui4;zu2;swi;jol;쉬;졸;Thối;サイ;ソツ;ソチ;せがれ,son;my son,
俶,4ff6,1-48-72,,,9,,10,,,chu4;sug;cheog;숙;척;Thục;Thích;シュク;テキ;はじめ;よい,beginning;good;excel,
倡,5021,1-48-73,,,9,,10,,,chang4;chang1;chang;창;Xướng;Xương;ショウ;とな.える;わざおぎ,prostitute;actor,
倩,5029,1-48-74,,,9,,10,,,qian4;cheon;cheong;천;청;Thiến;Sai;セン;セイ;つらつら;うつく.しい,carefully;attentively;profoundly,
倬,502c,1-48-75,,,9,,10,,,zhuo1;zhuo2;tag;탁;Trác;タク,large;clear;remarkable,
俾,4ffe,1-48-76,,,9,,10,,,bi3;bei1;bi4;bi;비;Tỉ;フ;ヒ;ヘイ;かしずく;しむ,tutor,
俯,4fef,1-48-77,,,9,,10,,,fu3;bu;부;Phủ;フ;ふ.す;うつむ.く;ふ.せる,bend down;lie prostrate,
們,5011,1-48-78,,,9,,10,,,men5;men2;mun;문;Môn;モン;ともがら,plural suffix,
倆,5006,1-48-79,,,9,,10,,,lia3;liang3;ryang;량;Lưỡng;リョウ;たくみ,skill,
偃,5043,1-48-80,,,9,,11,,,yan3;eon;언;Yển;エン;ふ.せる,dam;weir,
假,5047,1-48-81,,,9,,11,,,jia3;jia4;ga;ha;가;하;Giả;Giá;カ;ケ;かり;かり.る,temporary;interim;assumed (name);informal,
會,6703,1-48-82,,,73;9,,13,,,hui4;hui3;kuai4;hoe;goe;gwal;회;괴;괄;Hội;Cối;カイ;エ;あ.う;あ.わせる;あつ.まる,meet;party;association;interview;join,あい
偕,5055,1-48-83,,,9,,11,2466.0,,xie2;jie1;hae;hye;해;혜;Giai;カイ;ともに,together,
偐,5050,1-48-84,,,9,,11,,,yan4;an;안;Nhạn;ゲン;ガン,fake;counterfeit,
偈,5048,1-48-85,,,9,,11,,,jie2;ji4;geol;ge;걸;게;Kệ;ゲ;ケツ;ケイ;いこ.う,verse in praise of Buddha;fast;healthy;rest,
做,505a,1-48-86,,,9,,11,,,zuo4;ju;ja;주;자;Tố;サ;サク;ソ;な.す;つく.る,make,
偖,5056,1-48-87,,,9,,11,,,che3;cha;차;Giả;シャ;さて,well;now,
偬,506c,1-48-88,,,9,,11,,,zong3;chong;총;Tổng;ソウ;くる.しむ,feel pain;suffer,
偸,5078,1-48-89,,,9,,11,,,tou1;tu;투;Du;Thâu;Thầu;ツ;トウ;チュウ;ぬす.む,steal,
傀,5080,1-48-90,,,9,,12,,,gui1;kui3;goe;괴;Khôi;カイ;おおき.い,large,
傚,509a,1-48-91,,,9,,12,,,xiao4;hyo;효;Hiệu;コウ;なら.う,imitate;follow;emulate,
傅,5085,1-48-92,,,9,,12,,,fu4;bu;부;Phó;Phụ;フ;かしず.く;つく;もり,tutor,でん
傴,50b4,1-48-93,,,9,,13,,,yu3;gu;구;Ủ;ク;ウ;かが.む;せむし,bend over;stoop;bow,
傲,50b2,1-48-94,,,9,8.0,13,,,ao4;o;오;Ngạo;ゴウ;おご.る;あなど.る,be proud,
僉,50c9,1-49-01,,,9,,13,,,qian1;cheom;첨;Thiêm;セン;みな,all,
僊,50ca,1-49-02,,,9,,13,,,xian1;seon;선;Tiên;セン,hermit,
傳,50b3,1-49-03,,,9,10.0,13,,,chuan2;zhuan4;jeon;전;Truyện;Truyền;Truyến;テン;デン;つた.わる;つた.える;つた.う;つて,summon;propagate;transmit,
僂,50c2,1-49-04,,,9,,13,,,lu:3;lou2;ru;루;Lũ;ロウ;ル;かが.む,bend over,
僖,50d6,1-49-05,,,9,,14,,,xi1;heui;희;Hy;キ;よろこ.ぶ,enjoyment;pleasure,
僞,50de,1-49-06,,,9,10.0,14,,,wei3;wi;위;Ngụy;ギ;カ;いつわ.る;いつわ.り;にせ,lie;falsehood;deceive;pretend,
僥,50e5,1-49-07,,,9,,14,,,jiao3;yao2;yo;요;Nghiêu;ギョウ;キョウ,luck;seek;desire,
僭,50ed,1-49-08,,,9,,14,,,jian4;cham;참;Tiếm;シン;セン;せん.する;おご.る,boastfully usurp,
僣,50e3,1-49-09,,,9,,14,,,tie3;cham;참;Thiết;シン;セン;せん.する;おご.る,boastfully usurp,
僮,50ee,1-49-10,,,9,,14,,,tong2;dong;동;Đồng;トウ;ドウ;しもべ;わらべ,child;servant;foolishness,
價,50f9,1-49-11,,,9,10.0,15,,,jia4;ga;가;Giá;カ;ケ;あたい,price;value,
僵,50f5,1-49-12,,,9,,15,,,jiang1;gang;강;Cương;キョウ;たお.れる,fall down;collapse,
儉,5109,1-49-13,,,9,10.0,15,,,jian3;geom;검;Kiệm;ケン;つま.しい;つづまやか,economy;thrifty,
儁,5101,1-49-14,,,9,,14,,,jun4;juan4;jun;준;Tuấn;シュン;すぐ.れる,excellence;talented person,
儂,5102,1-49-15,,,9,,15,,,nong2;nong;농;Nông;ドウ;ノウ;わし;かれ,I;my;he;his;me (used by old people),
儖,5116,1-49-16,,,9,,17,,,lan2;ram;람;Lam;ラン,ugly,
儕,5115,1-49-17,,,9,,16,,,chai2;je;제;Sài;セイ;サイ;ともがら,companion,
儔,5114,1-49-18,,,9,,16,,,chou2;ju;주;Trù;チュウ;ジュ;ともがら,companion;similar kind,
儚,511a,1-49-19,,,9,,15,,,meng2;maeng;맹;Mộng;Vũ;ボウ;モウ;はかな.い;くら.い,fleeting;fickle,
儡,5121,1-49-20,,,9,,17,,,lei3;roe;뢰;Lỗi;ライ,defeat,
儺,513a,1-49-21,,,9,,21,,,nuo2;na;나;Na;ナ;ダ;おにやらい,exorcism,
儷,5137,1-49-22,,,9,,21,,,li4;ryeo;려;Lệ;レイ;つれあい;ならぶ,companion,
儼,513c,1-49-23,,,9,,22,,,yan3;eom;엄;Nghiễm;ゲン;いかめ.しい;おごそか,serious;untouched;solemnly;majestically,
儻,513b,1-49-24,,,9,,22,,,tang3;dang;당;Thảng;トウ;あるいは;すぐ.れる;もし,excel;surpass;if;perhaps,
儿,513f,1-49-25,,,10,,2,,,er2;ren2;in;gye;인;계;Nhân;ジン;ニン;がい,legs radical (no. 10),
兀,5140,1-49-26,,,10;1,,3,,,wu4;wu1;ol;올;Ngột;コツ,high & level;lofty;bald;dangerous,
兒,5152,1-49-27,,,10;134,10.0,8,,,er2;er1;a;아;Nhi;Nghê;ジ;ニ;ゲイ;こ,child;young of animals,ちご
兌,514c,1-49-28,,,10;12,,7,,,dui4;tae;ye;태;예;Đoái;ダ;エイ;エツ;タイ;よろこ.ぶ,exchange,で
兔,5154,1-49-29,,,10,,8,,,tu4;myeon;면;Thỏ;ト;ツ;うさぎ,rabbit;hare,
兢,5162,1-49-30,,,10,,14,,,jing1;geung;긍;Căng;キョウ;おそ.れる;つつ.しむ,discreet;careful,
竸,7af8,1-49-31,,,117,,22,,,jing4;gyeong;경;Cạnh;キョウ;ケイ;きそ.う;せ.る;くら.べる,contest;race,
兩,5169,1-49-32,,,11;1,,8,,,liang3;ryang;량;Lưỡng;Lạng;リョウ;ふたつ,old Japanese coin;both;counter for vehicles;two,
兪,516a,1-49-33,,,11,,9,,,yu2;shu4;yu;유;Du;ユ;しかり,affirmative response;relaxed;at ease,
兮,516e,1-49-34,,,12,,4,,,xi1;hye;혜;Hề;ケイ,auxiliary word for euphony or emphasis,
冀,5180,1-49-35,,,12,,16,,,ji4;gi;기;Kí;キ;こいねが.う;こいねが.わくは,hope for;wish;Hebei province,
冂,5182,1-49-36,,,13,,2,,,jiong1;gyeong;경;Quynh;キョウ;ケイ,upside-down box radical (no. 13),
囘,56d8,1-49-37,,,13,,5,,,hui2;hoe;회;Hối;Hồi;カイ;エ;まわ.る;まわ.す;もとお.る;か.える,round,
册,518c,1-49-38,,,13;4,,5,,,ce4;chaeg;책;Sách;サツ;サク;ふみ,counter for books;volume,
冉,5189,1-49-39,,,13,,5,,,ran3;yeom;염;Nhiễm;ゼン;ネン;あや.うい,red;tan,
冏,518f,1-49-40,,,13,,7,,,jiong3;gyeong;경;Quýnh;ケイ;キョウ;ソウ;あきらか,light;clear;bright,
冑,5191,1-49-41,,,13;130,,9,,,zhou4;ju;주;Trụ;チュウ;かぶと;よろい,helmet,
冓,5193,1-49-42,,,13,,10,,,gou4;gu;구;Cấu;コウ;かま.える,put together;inner palace,
冕,5195,1-49-43,,,13,,11,,,mian3;myeon;면;Miện;ベン;メン;かんむり,crown,
冖,5196,1-49-44,,,14,,2,,,mi4;myeog;멱;Mịch;ベキ,wa-shaped crown radical (no. 14),
冤,51a4,1-49-45,,,14,,10,2382.0,,yuan1;weon;원;Oan;エン,false charge;hatred,
冦,51a6,1-49-46,,,14,,10,,,kou4;gu;구;Khấu;コウ;あだ.する,foe;enemy;revenge;grudge;feud,
冢,51a2,1-49-47,,,14;32,,10,,,zhong3;chong;총;Trủng;チョウ;つか;おお.う,mound;hillock,
冩,51a9,1-49-48,,,14,,14,,,xie3;sa;사;Tả;シャ;うつ.す;うつ.る,write;draw;sketch;compose,
冪,51aa,1-49-49,,,14,,15,,,mi4;myeog;멱;Mịch;ベキ,power;exponent,
冫,51ab,1-49-50,,,15,,2,,,bing1;bing;빙;Băng;ヒョウ;こおり,two-stroke water radical or ice radical (no. 15),
决,51b3,1-49-51,,,15,,6,,,jue2;gyeol;결;Quyết;ケチ;ケツ;き.める;き.まる;さ.く,decide;determine;judge,
冱,51b1,1-49-52,,,15,,6,,,hu4;ho;호;Hộ;ゴ;コ;さ.える;こお.る;ひ.える,freeze;be cold;be clear;attain skill,
冲,51b2,1-49-53,,,15,,6,,,chong1;chong4;chung;충;Xung;チュウ;おき;おきつ;ちゅう.する;わく,offing;open sea;rise high into sky,
冰,51b0,1-49-54,,,15,,6,,,bing1;bing;빙;Băng;ヒョウ;こおり;ひ;こお.る,ice;hail,
况,51b5,1-49-55,,,15,,7,,,kuang4;hwang;황;Huống;キョウ;まし.て;いわ.んや;おもむき,still more;still less,
冽,51bd,1-49-56,,,15,,8,,,lie4;ryeol;렬;Liệt;レツ;レイ;きよ.い,cold,
凅,51c5,1-49-57,,,15,,10,,,gu4;go;고;Hạc;コ;カク;か.れる;か.らす;こお.る,wither;droop;lame,
凉,51c9,1-49-58,,,15,10.0,10,,,liang2;liang4;ryang;량;Lương;リョウ;すず.しい;すず.む;すず.やか;うす.い;ひや.す;まことに,nice and cool,
凛,51db,1-49-59,,,15,9.0,15,,,lin3;reum;름;Lẫm;リン;きびし.い,cold;strict;severe,
几,51e0,1-49-60,,,16,,2,,,ji1;ji3;gwe;궤;Kỷ;キ;きにょう,table;table enclosure;table or windy radical (no. 16),
處,8655,1-49-61,,,141,,11,,,chu4;chu3;cheo;처;Xử;Xứ;ショ;ところ;-こ;お.る,place;locale;department,
凩,51e9,1-49-62,,,16,,6,,,mog;목;Phong;こがらし,wintry wind;(kokuji),
凭,51ed,1-49-63,,,16,,8,,,ping2;bing;빙;Bằng;Bẵng;ヒョウ;ヘイ;もた.れる;よ.る,lean on;recline on;lie heavy,
凰,51f0,1-49-64,,,16,9.0,11,,,huang2;hwang;황;Hoàng;コウ;オウ;おおとり,female phoenix bird,
凵,51f5,1-49-65,,,17,,2,,,qu1;kan3;gam;감;Khảm;カン,open box enclosure;open box radical (no. 17),
凾,51fe,1-49-66,,,17;2,,9,,,han2;ham;함;Hàm;Tạc;Hòm;カン;はこ;い.れる,box,
刄,5204,1-49-67,,,18,,3,,,ren4;in;인;Lạng;ジン;ニン;は;やいば;き.る,blade;sword;edge,
刋,520b,1-49-68,,,18,,5,,,qian4;cheon;천;San;カン;セン;き.る;けず.る,cut;whittle,
刔,5214,1-49-69,,,18,,6,,,jue2;gyeol;결;Quyết;ケツ;えぐ.る,scoop out;gouge,
刎,520e,1-49-70,,,18,,6,,,wen3;mun;문;Vẫn;フン;は.ねる;くびは.ねる,decapitate,
刧,5227,1-49-71,,,18,,7,,,jie2;geob;겁;Kiếp;コウ;ゴウ;キョウ;おびや.かす,threat;long ages,
刪,522a,1-49-72,,,18,,7,,,shan1;san;산;San;サン;けず.る,cut down,
刮,522e,1-49-73,,,18;135,,8,,,gua1;gwal;괄;Quát;カツ;こそ.げる;けず.る,scrape off,
刳,5233,1-49-74,,,18,,8,,,ku1;go;고;Khô;コ;く.る;えぐ.る,clear;serene;cold,
刹,5239,1-49-75,,,18,8.0,8,,,cha4;sha1;chal;찰;Sát;セチ;セツ;サツ,temple,
剏,524f,1-49-76,,,18,,9,,,chuan4;chang;창;Sáng;ソウ;ショウ;はじ.める,begin;be damaged;break;fall,
剄,5244,1-49-77,,,18,,9,,,jing3;gyeong;경;Hĩnh;ケイ;くびき.る,beheading,
剋,524b,1-49-78,,,18;24,,9,,,ke4;geug;극;Khắc;コク;かつ,victory,
剌,524c,1-49-79,,,18,,9,,,la4;la2;ral;랄;Lạt;ラツ;もと.る,opposed;biased,
剞,525e,1-49-80,,,18,,10,,,ji1;ji3;gi;기;Kỉ;Ỷ;Kì;キ;きざ.む,carve,
剔,5254,1-49-81,,,18,,10,,,ti1;cheog;척;Dịch;テキ;テイ;えぐ.る;そ.る,cutting,
剪,526a,1-49-82,,,18;12,,11,,,jian3;jeon;전;Tiễn;セン;き.る;つ.む,clip;snip;cut,
剴,5274,1-49-83,,,18,,12,,,kai3;gae;개;Cai;Cái;ガイ;カイ,scythe;suitability,
剩,5269,1-49-84,,,18,10.0,12,,,sheng4;ing;잉;Thặng;ジョウ;あまつさえ;あま.り;あま.る,leftovers;residue;remains,
剳,5273,1-49-85,,,18,,11,,,zha2;dab;답;Tráp;Trát;Chắp;トウ;サツ;チョウ;さ.す,sickle;stay;remain,
剿,527f,1-49-86,,,18,,13,,,jiao3;chao1;cho;초;Tiễu;ソウ;ショウ,destroy,
剽,527d,1-49-87,,,18,,13,,,piao4;piao1;pyo;표;Phiếu;Phiểu;ヒョウ;おびや.かす;さす,threat,
劍,528d,1-49-88,,,18,10.0,15,,,jian4;geom;검;Kiếm;ケン;つるぎ,sword,
劔,5294,1-49-89,,,18;9,,16,,,jian4;geom;검;Kiếm;Kém;ケン;つるぎ,sword,
劒,5292,1-49-90,,,18,,16,,,jian4;geom;검;Kiếm;Thị;Kém;ケン;つるぎ,sword,
剱,5271,1-49-91,,,18,,11,,,jian4;geom;검;Kiếm;Kém;ケン;つるぎ,sword,
劈,5288,1-49-92,,,18,,15,,,pi1;pi3;byeog;벽;Phách;ヘキ;ヒャク;つんざ.く;さく,break;tear;split,
劑,5291,1-49-93,,,18,,16,,,ji4;je;ja;제;자;Tề;ザイ;スイ;セイ;かる;けず.る,medicine;drug;dose,
辨,8fa8,1-49-94,,,160,,16,,,bian4;byeon;변;Biện;Biến;ベン;ヘン;わきま.える;わ.ける;はなびら;あらそ.う,discrimination;dispose of;distinguish,
辧,8fa7,1-50-01,,,160,,16,,,bian4;pan;판;Ban;Biện;ベン;ヘン;わきま.える;わ.ける;はなびら;あらそ.う,manage;do;handle;deal with,
